>/home/user1/code/PPIKG/method/AFTGAN/data/SYS30k.seqs.tsv
>/home/user1/code/PPIKG/method/AFTGAN/data/SYS30k.txt
4932.YCR011C	4932.YER036C
4932.YER025W	4932.YER036C
4932.YBR103W	4932.YCR011C
4932.YCR011C	4932.YPL150W
4932.YCL024W	4932.YCR011C
4932.YCR011C	4932.YMR139W
4932.YBR103W	4932.YNR012W
4932.YBR103W	4932.YHR085W
4932.YBL084C	4932.YBR103W
4932.YBR103W	4932.YPR119W
4932.YBR103W	4932.YPL239W
4932.YBR103W	4932.YMR213W
4932.YBR103W	4932.YCR052W
4932.YGR056W	4932.YNR012W
4932.YKR055W	4932.YNR012W
4932.YNR012W	4932.YPL204W
4932.YMR127C	4932.YNR012W
4932.YIL001W	4932.YNR012W
4932.YGR209C	4932.YNR012W
4932.YNL317W	4932.YNR012W
4932.YNL217W	4932.YNR012W
4932.YIL112W	4932.YNR012W
4932.YDL048C	4932.YNR012W
4932.YNL098C	4932.YNR012W
4932.YNR012W	4932.YOR208W
4932.YBR245C	4932.YNR012W
4932.YGR233C	4932.YNR012W
4932.YDL132W	4932.YNR012W
4932.YNL182C	4932.YNR012W
4932.YAL017W	4932.YNR012W
4932.YCR051W	4932.YNR012W
4932.YNR012W	4932.YPR104C
4932.YER111C	4932.YNR012W
4932.YGR056W	4932.YLR013W
4932.YDR510W	4932.YGR056W
4932.YGR056W	4932.YPR119W
4932.YGR056W	4932.YNL307C
4932.YGR056W	4932.YPL165C
4932.YGR056W	4932.YHL035C
4932.YGR056W	4932.YML081W
4932.YGR056W	4932.YOL163W
4932.YGR056W	4932.YKL028W
4932.YGR044C	4932.YGR056W
4932.YBR114W	4932.YGR056W
4932.YGR056W	4932.YMR033W
4932.YCR072C	4932.YGR056W
4932.YGR056W	4932.YLR182W
4932.YGR056W	4932.YKR029C
4932.YGR056W	4932.YMR199W
4932.YGR056W	4932.YKR103W
4932.YEL009C	4932.YGR056W
4932.YGR056W	4932.YOL068C
4932.YGR056W	4932.YMR236W
4932.YGR056W	4932.YJL168C
4932.YGR056W	4932.YIL112W
4932.YBL052C	4932.YGR056W
4932.YBR049C	4932.YGR056W
4932.YGR056W	4932.YKR034W
4932.YDR247W	4932.YGR056W
4932.YDL216C	4932.YGR056W
4932.YGR056W	4932.YIL131C
4932.YCL024W	4932.YGR056W
4932.YGR056W	4932.YNL068C
4932.YBR245C	4932.YGR056W
4932.YGR056W	4932.YMR037C
4932.YDL048C	4932.YLR013W
4932.YLR013W	4932.YOR233W
4932.YHL027W	4932.YLR013W
4932.YJL168C	4932.YLR013W
4932.YLR013W	4932.YMR033W
4932.YLR013W	4932.YMR139W
4932.YKR008W	4932.YLR013W
4932.YLR013W	4932.YPL165C
4932.YAL019W	4932.YLR013W
4932.YDL048C	4932.YFR016C
4932.YDL029W	4932.YDL048C
4932.YDL048C	4932.YDR510W
4932.YBR229C	4932.YDL048C
4932.YDL048C	4932.YER051W
4932.YDL048C	4932.YNL307C
4932.YDL048C	4932.YJL110C
4932.YDL048C	4932.YPL150W
4932.YDL048C	4932.YPR120C
4932.YDL048C	4932.YDR059C
4932.YDL048C	4932.YGR133W
4932.YDL048C	4932.YDR174W
4932.YDL048C	4932.YIL131C
4932.YDL048C	4932.YJR059W
4932.YDL048C	4932.YNL068C
4932.YBR088C	4932.YDL048C
4932.YDL048C	4932.YGL237C
4932.YDL048C	4932.YLR107W
4932.YDL048C	4932.YMR042W
4932.YDL048C	4932.YDR454C
4932.YDL048C	4932.YML126C
4932.YDL048C	4932.YOL128C
4932.YDL048C	4932.YJL047C
4932.YDL048C	4932.YDR451C
4932.YCR051W	4932.YDL048C
4932.YDL048C	4932.YHR042W
4932.YDL048C	4932.YER081W
4932.YBR049C	4932.YDL048C
4932.YFR016C	4932.YJR127C
4932.YFR016C	4932.YPR015C
4932.YFR016C	4932.YGL209W
4932.YBR279W	4932.YFR016C
4932.YFR016C	4932.YML010W
4932.YDR216W	4932.YFR016C
4932.YDL148C	4932.YFR016C
4932.YFR016C	4932.YML114C
4932.YFR016C	4932.YGL207W
4932.YFR016C	4932.YJL056C
4932.YGR276C	4932.YJR127C
4932.YFR037C	4932.YJR127C
4932.YJR127C	4932.YPR086W
4932.YJR127C	4932.YOL145C
4932.YJR127C	4932.YPR119W
4932.YDR502C	4932.YJR127C
4932.YGR003W	4932.YJR127C
4932.YHR082C	4932.YJR127C
4932.YDL056W	4932.YJR127C
4932.YIL074C	4932.YJR127C
4932.YER177W	4932.YJR127C
4932.YJL005W	4932.YJR127C
4932.YDR177W	4932.YJR127C
4932.YGR252W	4932.YJR127C
4932.YHR186C	4932.YJR127C
4932.YJR127C	4932.YKL203C
4932.YJL194W	4932.YJR127C
4932.YJR127C	4932.YOR373W
4932.YIR013C	4932.YJR127C
4932.YGL210W	4932.YJR127C
4932.YBL084C	4932.YJR127C
4932.YHR129C	4932.YJR127C
4932.YEL037C	4932.YJR127C
4932.YJR127C	4932.YNL330C
4932.YJR127C	4932.YMR072W
4932.YDR510W	4932.YJR127C
4932.YJR127C	4932.YKL161C
4932.YDL064W	4932.YJR127C
4932.YER024W	4932.YJR127C
4932.YBR082C	4932.YJR127C
4932.YJR127C	4932.YMR233W
4932.YDL079C	4932.YJR127C
4932.YCR065W	4932.YJR127C
4932.YGR092W	4932.YJR127C
4932.YJL112W	4932.YJR127C
4932.YGL242C	4932.YJR127C
4932.YJR127C	4932.YOR039W
4932.YJR127C	4932.YOL111C
4932.YGR276C	4932.YML081W
4932.YML081W	4932.YMR068W
4932.YDR139C	4932.YML081W
4932.YJL005W	4932.YML081W
4932.YBR089C-A	4932.YML081W
4932.YML081W	4932.YOR061W
4932.YML081W	4932.YPL061W
4932.YML081W	4932.YOR295W
4932.YEL056W	4932.YML081W
4932.YKL166C	4932.YML081W
4932.YBR195C	4932.YML081W
4932.YML081W	4932.YOR341W
4932.YBL063W	4932.YML081W
4932.YLR240W	4932.YML081W
4932.YDR174W	4932.YML081W
4932.YER164W	4932.YML081W
4932.YDL056W	4932.YML081W
4932.YJL164C	4932.YML081W
4932.YKR029C	4932.YML081W
4932.YKL029C	4932.YML081W
4932.YML065W	4932.YML081W
4932.YCR060W	4932.YML081W
4932.YML081W	4932.YPL216W
4932.YCR027C	4932.YML081W
4932.YBR155W	4932.YML081W
4932.YGR109C	4932.YML081W
4932.YDR054C	4932.YML081W
4932.YML081W	4932.YPL110C
4932.YHR129C	4932.YML081W
4932.YBR164C	4932.YML081W
4932.YDL047W	4932.YML081W
4932.YGL070C	4932.YML081W
4932.YKR055W	4932.YML081W
4932.YBR009C	4932.YMR068W
4932.YMR068W	4932.YNL238W
4932.YFR028C	4932.YMR068W
4932.YGL210W	4932.YMR068W
4932.YMR068W	4932.YNL182C
4932.YMR068W	4932.YOR113W
4932.YGR052W	4932.YMR068W
4932.YDR217C	4932.YMR068W
4932.YLR238W	4932.YMR068W
4932.YGR203W	4932.YMR068W
4932.YCR060W	4932.YMR068W
4932.YJL130C	4932.YMR068W
4932.YKL190W	4932.YMR068W
4932.YMR068W	4932.YPR019W
4932.YBR112C	4932.YMR068W
4932.YGR040W	4932.YMR068W
4932.YMR068W	4932.YPL155C
4932.YDL070W	4932.YMR068W
4932.YCR083W	4932.YMR068W
4932.YIR013C	4932.YMR068W
4932.YBR160W	4932.YMR068W
4932.YER089C	4932.YMR068W
4932.YDL155W	4932.YMR068W
4932.YGL141W	4932.YMR068W
4932.YBL084C	4932.YMR068W
