>/home/user1/code/PPIKG/method/AFTGAN/data/SYS30k.seqs.tsv
>/home/user1/code/PPIKG/method/AFTGAN/data/SYS30k.txt
4932.YIL126W	4932.YNL031C
4932.YBR182C	4932.YDR436W
4932.YGR108W	4932.YIL126W
4932.YGL254W	4932.YJL095W
4932.YFL017W-A	4932.YLR438C-A
4932.YDR447C	4932.YHL015W
4932.YAL005C	4932.YNL247W
4932.YDR021W	4932.YGL030W
4932.YBR154C	4932.YDR156W
4932.YBR103W	4932.YMR213W
4932.YLR448W	4932.YPL249C-A
4932.YNL021W	4932.YPR022C
4932.YHR030C	4932.YLR248W
4932.YBR233W	4932.YPL064C
4932.YCL024W	4932.YPL240C
4932.YGR155W	4932.YPR120C
4932.YCR020C-A	4932.YDL030W
4932.YGR052W	4932.YMR068W
4932.YBR282W	4932.YOR150W
4932.YMR201C	4932.YOR257W
4932.YBR146W	4932.YPR088C
4932.YNL021W	4932.YPL230W
4932.YER074W	4932.YOR312C
4932.YBR014C	4932.YOL021C
4932.YDL140C	4932.YDR253C
4932.YIL005W	4932.YLR362W
4932.YDR524C	4932.YLR371W
4932.YHR205W	4932.YPL031C
4932.YDL005C	4932.YFL023W
4932.YMR037C	4932.YPL239W
4932.YJR048W	4932.YOR065W
4932.YIL061C	4932.YPL283C
4932.YGR095C	4932.YOR048C
4932.YBR084C-A	4932.YIL148W
4932.YAL040C	4932.YJL187C
4932.YDR232W	4932.YLR350W
4932.YBR049C	4932.YLR399C
4932.YGR260W	4932.YNL021W
4932.YGL194C	4932.YNL030W
4932.YGL172W	4932.YIL115C
4932.YMR104C	4932.YOL139C
4932.YBL003C	4932.YOL012C
4932.YBL016W	4932.YFL021W
4932.YLR167W	4932.YMR188C
4932.YAL016W	4932.YHR102W
4932.YLL024C	4932.YLR182W
4932.YGL056C	4932.YLR113W
4932.YJL104W	4932.YLR008C
4932.YER126C	4932.YMR143W
4932.YER169W	4932.YGR040W
4932.YAL019W	4932.YBR009C
4932.YIL147C	4932.YOL128C
4932.YKL161C	4932.YMR276W
4932.YGL031C	4932.YOR369C
4932.YGR040W	4932.YHR206W
4932.YGL103W	4932.YML073C
4932.YPL021W	4932.YPL141C
4932.YGR148C	4932.YIL069C
4932.YGL104C	4932.YPR068C
4932.YEL054C	4932.YPR054W
4932.YDR409W	4932.YDR510W
4932.YDL188C	4932.YLR096W
4932.YER031C	4932.YJL005W
4932.YJR121W	4932.YPL234C
4932.YBR208C	4932.YDR146C
4932.YAL017W	4932.YER089C
4932.YML026C	4932.YOR234C
4932.YJL112W	4932.YPL204W
4932.YJL191W	4932.YLR009W
4932.YOR014W	4932.YPR165W
4932.YDR099W	4932.YPL216W
4932.YDL082W	4932.YMR230W
4932.YDR043C	4932.YDR517W
4932.YGR258C	4932.YNL250W
4932.YDR294C	4932.YHR058C
4932.YAL029C	4932.YKL129C
4932.YML117W	4932.YMR146C
4932.YCR003W	4932.YNL284C
4932.YHR021C	4932.YOR312C
4932.YDL208W	4932.YMR290C
4932.YJL014W	4932.YMR203W
4932.YDR378C	4932.YER112W
4932.YOR112W	4932.YOR270C
4932.YBR028C	4932.YBR073W
4932.YBR031W	4932.YMR142C
4932.YIL126W	4932.YJR066W
4932.YBL027W	4932.YML073C
4932.YJL014W	4932.YPL213W
4932.YKR090W	4932.YMR186W
4932.YFR052W	4932.YPL031C
4932.YFL034C-A	4932.YOR293W
4932.YMR188C	4932.YMR286W
4932.YDL097C	4932.YGR040W
4932.YJL191W	4932.YPL220W
4932.YDR450W	4932.YGR085C
4932.YBR066C	4932.YCR072C
4932.YLR325C	4932.YMR158W
4932.YIL033C	4932.YPL203W
4932.YEL037C	4932.YHL002W
4932.YGR278W	4932.YOR133W
4932.YBR146W	4932.YNL005C
4932.YGR085C	4932.YKL009W
4932.YBR081C	4932.YGL254W
4932.YIL147C	4932.YJR040W
4932.YJR066W	4932.YMR080C
4932.YBR066C	4932.YLR240W
4932.YJL102W	4932.YML049C
4932.YEL054C	4932.YOL023W
4932.YOR217W	4932.YPL167C
4932.YGL116W	4932.YMR001C
4932.YBR109C	4932.YIR026C
4932.YBR136W	4932.YFL029C
4932.YHL035C	4932.YPL203W
4932.YDL051W	4932.YPL210C
4932.YGL141W	4932.YPL213W
4932.YJR032W	4932.YLR197W
4932.YDR116C	4932.YGR027C
4932.YER094C	4932.YGL003C
4932.YER177W	4932.YJL128C
4932.YMR230W	4932.YOR096W
4932.YHR064C	4932.YOL088C
4932.YDR502C	4932.YPR186C
4932.YDL047W	4932.YPL155C
4932.YBR083W	4932.YCL055W
4932.YGR214W	4932.YLR466W
4932.YFL029C	4932.YJL074C
4932.YML028W	4932.YOR288C
4932.YGR040W	4932.YNR060W
4932.YBR118W	4932.YER117W
4932.YBL084C	4932.YCL043C
4932.YER028C	4932.YOR295W
4932.YER166W	4932.YLR447C
4932.YGR285C	4932.YHR064C
4932.YKL101W	4932.YMR109W
4932.YMR158W	4932.YNL137C
4932.YIL018W	4932.YLR167W
4932.YBR241C	4932.YKL196C
4932.YCR051W	4932.YOR326W
4932.YDR510W	4932.YKL049C
4932.YMR109W	4932.YOR353C
4932.YBR191W	4932.YLR367W
4932.YLL008W	4932.YLR419W
4932.YLR167W	4932.YML073C
4932.YDL226C	4932.YHR079C
4932.YIL095W	4932.YJR005W
4932.YGL254W	4932.YPR048W
4932.YJL050W	4932.YOR096W
4932.YJL102W	4932.YNL177C
4932.YMR152W	4932.YPL106C
4932.YDR385W	4932.YHL015W
4932.YGR034W	4932.YLR264W
4932.YLR448W	4932.YMR276W
4932.YGR031W	4932.YPL017C
4932.YKL062W	4932.YOR304W
4932.YCR060W	4932.YMR037C
4932.YFR028C	4932.YGL207W
4932.YIL138C	4932.YOR141C
4932.YMR139W	4932.YOR113W
4932.YDL213C	4932.YPL090C
4932.YBL111C	4932.YOL139C
4932.YIL144W	4932.YPR120C
4932.YKL171W	4932.YPR165W
4932.YCR011C	4932.YMR139W
4932.YHR161C	4932.YKR001C
4932.YLL039C	4932.YLR287C-A
4932.YER056C-A	4932.YGR214W
4932.YGL103W	4932.YHR086W
4932.YBR084C-A	4932.YGR220C
4932.YBR200W	4932.YNL298W
4932.YDR385W	4932.YER117W
4932.YBR119W	4932.YJR113C
4932.YDR080W	4932.YGR261C
4932.YCL037C	4932.YDL229W
4932.YBL063W	4932.YDR335W
4932.YCR063W	4932.YPR187W
4932.YNL177C	4932.YPL220W
4932.YJL203W	4932.YOR133W
4932.YJL136C	4932.YML073C
4932.YGL070C	4932.YOR151C
4932.YBR208C	4932.YDR477W
4932.YNL204C	4932.YPL150W
4932.YBR021W	4932.YOR290C
4932.YLR025W	4932.YPL002C
4932.YLR090W	4932.YMR037C
4932.YLL008W	4932.YOR233W
4932.YBR031W	4932.YMR143W
4932.YGL031C	4932.YLR287C-A
4932.YGR109C	4932.YJL030W
4932.YGL076C	4932.YMR142C
4932.YBR081C	4932.YDL122W
4932.YDL006W	4932.YDR247W
4932.YAR042W	4932.YDL134C
4932.YML073C	4932.YNR037C
4932.YHR077C	4932.YOR234C
