>/home/user1/code/PPIKG/method/AFTGAN/data/SYS60k.seqs.tsv
>/home/user1/code/PPIKG/method/AFTGAN/data/SYS60k.txt
4932.YLR398C	4932.YOL115W
4932.YAL032C	4932.YLR398C
4932.YKR059W	4932.YLR398C
4932.YLR398C	4932.YOR159C
4932.YLR398C	4932.YML056C
4932.YDR378C	4932.YLR398C
4932.YLR222C	4932.YLR398C
4932.YLR275W	4932.YLR398C
4932.YAL021C	4932.YLR398C
4932.YAL032C	4932.YNL175C
4932.YAL032C	4932.YLL066C
4932.YAL032C	4932.YDR026C
4932.YAL032C	4932.YOR373W
4932.YAL032C	4932.YJR093C
4932.YAL032C	4932.YLR147C
4932.YAL032C	4932.YCR020C-A
4932.YAL032C	4932.YDR378C
4932.YAL032C	4932.YKR059W
4932.YAL032C	4932.YPL151C
4932.YAL032C	4932.YDL084W
4932.YAL032C	4932.YKR099W
4932.YAL032C	4932.YGR278W
4932.YAL032C	4932.YJL203W
4932.YAL032C	4932.YDL209C
4932.YAL032C	4932.YFL017W-A
4932.YAL032C	4932.YPL086C
4932.YAL032C	4932.YGL120C
4932.YAL032C	4932.YDR473C
4932.YAL032C	4932.YGL043W
4932.YAL032C	4932.YPL213W
4932.YAL032C	4932.YLL008W
4932.YAL032C	4932.YOR353C
4932.YAL032C	4932.YHR218W
4932.YAL032C	4932.YDL213C
4932.YAL032C	4932.YBL111C
4932.YAL032C	4932.YGL078C
4932.YAL032C	4932.YKL078W
4932.YAL032C	4932.YPR182W
4932.YAL032C	4932.YPR204W
4932.YAL032C	4932.YDR385W
4932.YHR030C	4932.YNL175C
4932.YLR210W	4932.YNL175C
4932.YER165W	4932.YNL175C
4932.YML049C	4932.YNL175C
4932.YMR036C	4932.YNL175C
4932.YKR059W	4932.YNL175C
4932.YNL175C	4932.YPL283C
4932.YHR165C	4932.YNL175C
4932.YDR381W	4932.YNL175C
4932.YDL175C	4932.YNL175C
4932.YHR218W-A	4932.YNL175C
4932.YJR032W	4932.YNL175C
4932.YKL171W	4932.YNL175C
4932.YGL120C	4932.YNL175C
4932.YDL084W	4932.YNL175C
4932.YKL078W	4932.YNL175C
4932.YNL175C	4932.YOR159C
4932.YNL175C	4932.YNR011C
4932.YNL175C	4932.YOR310C
4932.YNL175C	4932.YPR094W
4932.YDL030W	4932.YNL175C
4932.YDR026C	4932.YNL175C
4932.YJL203W	4932.YNL175C
4932.YCR063W	4932.YNL175C
4932.YNL175C	4932.YOL088C
4932.YMR288W	4932.YNL175C
4932.YKL017C	4932.YNL175C
4932.YBR160W	4932.YNL175C
4932.YER107C	4932.YNL175C
4932.YDR364C	4932.YNL175C
4932.YER172C	4932.YNL175C
4932.YAL021C	4932.YNL175C
4932.YLL036C	4932.YNL175C
4932.YLR117C	4932.YNL175C
4932.YDR002W	4932.YNL175C
4932.YDR545W	4932.YNL175C
4932.YDR482C	4932.YNL175C
4932.YNL175C	4932.YOR288C
4932.YMR080C	4932.YNL175C
4932.YHR030C	4932.YKL220C
4932.YHR030C	4932.YOR113W
4932.YHR030C	4932.YLR138W
4932.YHR030C	4932.YMR006C
4932.YHR030C	4932.YKL101W
4932.YHR030C	4932.YLR205C
4932.YDR477W	4932.YHR030C
4932.YHR030C	4932.YLR399C
4932.YDR453C	4932.YHR030C
4932.YHR030C	4932.YHR082C
4932.YHR030C	4932.YKR055W
4932.YHR030C	4932.YOL016C
4932.YHR030C	4932.YOR133W
4932.YHR030C	4932.YJR036C
4932.YGL254W	4932.YHR030C
4932.YER031C	4932.YHR030C
4932.YHR030C	4932.YLR410W
4932.YHR030C	4932.YMR036C
4932.YBL032W	4932.YHR030C
4932.YHR030C	4932.YMR008C
4932.YHR030C	4932.YML028W
4932.YHR030C	4932.YNR060W
4932.YHR030C	4932.YKL116C
4932.YHR030C	4932.YML001W
4932.YHR030C	4932.YPR013C
4932.YDR253C	4932.YHR030C
4932.YHR030C	4932.YPL240C
4932.YGR192C	4932.YHR030C
4932.YHR030C	4932.YMR182C
4932.YER111C	4932.YHR030C
4932.YHR030C	4932.YHR086W
4932.YHR030C	4932.YIL036W
4932.YFR030W	4932.YHR030C
4932.YHR030C	4932.YPL213W
4932.YER169W	4932.YHR030C
4932.YDL159W	4932.YHR030C
4932.YDR432W	4932.YHR030C
4932.YHR030C	4932.YKL062W
4932.YER177W	4932.YHR030C
4932.YHR030C	4932.YHR206W
4932.YHR030C	4932.YNL180C
4932.YHR030C	4932.YLL051C
4932.YHR030C	4932.YPL203W
4932.YDR146C	4932.YHR030C
4932.YER133W	4932.YHR030C
4932.YDL070W	4932.YHR030C
4932.YBR028C	4932.YHR030C
4932.YHR030C	4932.YNL088W
4932.YHR030C	4932.YOR140W
4932.YCR038C	4932.YHR030C
4932.YAL016W	4932.YHR030C
4932.YHR030C	4932.YML078W
4932.YHR030C	4932.YPR111W
4932.YHR030C	4932.YML064C
4932.YHR030C	4932.YML081W
4932.YER130C	4932.YHR030C
4932.YHR030C	4932.YPL216W
4932.YHR030C	4932.YJR101W
4932.YBR049C	4932.YHR030C
4932.YHR030C	4932.YJR032W
4932.YDL047W	4932.YHR030C
4932.YHR030C	4932.YLR096W
4932.YHR030C	4932.YPR048W
4932.YDR247W	4932.YHR030C
4932.YHR030C	4932.YPR161C
4932.YHL027W	4932.YHR030C
4932.YHR030C	4932.YOR381W
4932.YGR056W	4932.YHR030C
4932.YHR030C	4932.YHR076W
4932.YBR082C	4932.YHR030C
4932.YHR030C	4932.YIL113W
4932.YHR030C	4932.YHR084W
4932.YHR030C	4932.YPL239W
4932.YKL220C	4932.YLR013W
4932.YKL193C	4932.YKL220C
4932.YKL161C	4932.YKL220C
4932.YKL220C	4932.YLR113W
4932.YKL220C	4932.YPL021W
4932.YKL220C	4932.YMR136W
4932.YDL137W	4932.YKL220C
4932.YKL220C	4932.YNL098C
4932.YKL220C	4932.YNL090W
4932.YCR027C	4932.YKL220C
4932.YER040W	4932.YKL220C
4932.YGR152C	4932.YKL220C
4932.YLR013W	4932.YPL216W
4932.YLR013W	4932.YPR034W
4932.YLR013W	4932.YNL167C
4932.YLR013W	4932.YPR015C
4932.YJL105W	4932.YLR013W
4932.YLR013W	4932.YOL152W
4932.YGL220W	4932.YLR013W
4932.YGR040W	4932.YLR013W
4932.YLR013W	4932.YML027W
4932.YHR119W	4932.YLR013W
4932.YIL001W	4932.YLR013W
4932.YLR013W	4932.YNL068C
4932.YLR013W	4932.YPL038W
4932.YBR175W	4932.YLR013W
4932.YDL079C	4932.YLR013W
4932.YCR065W	4932.YLR013W
4932.YLR013W	4932.YPL165C
4932.YLR013W	4932.YOL128C
4932.YLR013W	4932.YNR023W
4932.YJR127C	4932.YLR013W
4932.YGL254W	4932.YLR013W
4932.YGR056W	4932.YLR013W
4932.YLR013W	4932.YLR375W
4932.YFL039C	4932.YLR013W
4932.YDR043C	4932.YLR013W
4932.YLR013W	4932.YMR033W
4932.YBR182C	4932.YLR013W
4932.YKR008W	4932.YLR013W
4932.YLR013W	4932.YLR113W
4932.YLR013W	4932.YPL026C
4932.YLR013W	4932.YPR186C
4932.YHR079C	4932.YLR013W
4932.YDR510W	4932.YPL216W
4932.YDR099W	4932.YPL216W
4932.YIR013C	4932.YPL216W
4932.YJR007W	4932.YPL216W
4932.YHR128W	4932.YPL216W
4932.YOL012C	4932.YPL216W
4932.YNL027W	4932.YPL216W
4932.YGL194C	4932.YPL216W
4932.YLR318W	4932.YPL216W
4932.YOR295W	4932.YPL216W
4932.YKL209C	4932.YPL216W
4932.YNL021W	4932.YPL216W
4932.YPL038W	4932.YPL216W
4932.YMR068W	4932.YPL216W
4932.YLL015W	4932.YPL216W
4932.YGL066W	4932.YPL216W
4932.YER040W	4932.YPL216W
4932.YAL040C	4932.YPL216W
4932.YKL028W	4932.YPL216W
4932.YDL122W	4932.YPL216W
4932.YPL216W	4932.YPL256C
4932.YGL163C	4932.YPL216W
4932.YDL002C	4932.YPL216W
4932.YJR065C	4932.YPL216W
4932.YPL127C	4932.YPL216W
4932.YKL049C	4932.YPL216W
4932.YMR288W	4932.YPL216W
4932.YOR213C	4932.YPL216W
4932.YGR138C	4932.YPL216W
4932.YOR261C	4932.YPL216W
4932.YCR042C	4932.YPL216W
4932.YKL062W	4932.YPL216W
4932.YIL074C	4932.YPL216W
4932.YPL216W	4932.YPR120C
4932.YJL056C	4932.YPL216W
4932.YMR267W	4932.YPL216W
4932.YBR195C	4932.YPL216W
4932.YKL161C	4932.YPL216W
4932.YAR007C	4932.YPL216W
4932.YBR073W	4932.YPL216W
4932.YGR083C	4932.YPL216W
4932.YML015C	4932.YPL216W
4932.YPL216W	4932.YPR013C
4932.YBR049C	4932.YPL216W
4932.YPL216W	4932.YPR119W
4932.YGL209W	4932.YPL216W
4932.YKR099W	4932.YPL216W
4932.YDL216C	4932.YPL216W
4932.YDL029W	4932.YPL216W
4932.YDR145W	4932.YPL216W
4932.YHR082C	4932.YPL216W
4932.YIL036W	4932.YPL216W
4932.YDL042C	4932.YPL216W
4932.YDR224C	4932.YDR510W
4932.YDR510W	4932.YNL021W
4932.YDR510W	4932.YHR111W
4932.YDR335W	4932.YDR510W
4932.YDR510W	4932.YOR113W
4932.YBR114W	4932.YDR510W
4932.YDR510W	4932.YMR182C
4932.YDR510W	4932.YJR147W
4932.YDR043C	4932.YDR510W
4932.YDR510W	4932.YKL062W
4932.YDR510W	4932.YGL141W
4932.YDR510W	4932.YER130C
4932.YDR054C	4932.YDR510W
4932.YDR510W	4932.YLR216C
4932.YDR510W	4932.YMR190C
4932.YDR510W	4932.YER171W
4932.YDR510W	4932.YML049C
4932.YDR510W	4932.YNL317W
4932.YDR510W	4932.YLR005W
4932.YDR191W	4932.YDR510W
4932.YDR510W	4932.YMR235C
4932.YDR373W	4932.YDR510W
4932.YDR510W	4932.YPR066W
4932.YDR510W	4932.YOR185C
4932.YDR510W	4932.YJL056C
4932.YDR510W	4932.YNL088W
4932.YDR510W	4932.YOR244W
4932.YDL220C	4932.YDR510W
4932.YDR510W	4932.YLL039C
4932.YCL037C	4932.YDR510W
4932.YDL042C	4932.YDR510W
4932.YDR224C	4932.YDR397C
4932.YDR224C	4932.YNL027W
4932.YDR224C	4932.YFL039C
4932.YDR224C	4932.YKL105C
4932.YDR224C	4932.YFR028C
4932.YDR224C	4932.YOR174W
4932.YDR224C	4932.YLR077W
4932.YDR224C	4932.YIL130W
4932.YDR224C	4932.YNR023W
4932.YDR224C	4932.YJL076W
4932.YDR224C	4932.YMR091C
4932.YDR092W	4932.YDR224C
4932.YBR009C	4932.YDR224C
4932.YDR224C	4932.YLR455W
4932.YDR224C	4932.YKR048C
4932.YDR224C	4932.YML065W
4932.YDR224C	4932.YNL157W
4932.YBR289W	4932.YDR224C
4932.YDR224C	4932.YDR409W
4932.YDR224C	4932.YPL165C
4932.YDR224C	4932.YGR056W
4932.YDR224C	4932.YKL028W
4932.YDR224C	4932.YNL330C
4932.YDR224C	4932.YMR310C
4932.YDR224C	4932.YGL244W
4932.YDR224C	4932.YLR399C
4932.YDR224C	4932.YNL250W
4932.YDR224C	4932.YOR194C
4932.YDR397C	4932.YKR001C
4932.YCR084C	4932.YDR397C
4932.YDR397C	4932.YOR213C
4932.YDR227W	4932.YDR397C
4932.YKR001C	4932.YOL072W
4932.YER125W	4932.YKR001C
4932.YKR001C	4932.YKR014C
4932.YJL065C	4932.YKR001C
4932.YER122C	4932.YKR001C
4932.YHR082C	4932.YKR001C
4932.YKR001C	4932.YNL090W
4932.YDR139C	4932.YKR001C
4932.YAL029C	4932.YKR001C
4932.YKR001C	4932.YNL128W
4932.YKR001C	4932.YLL039C
4932.YIR006C	4932.YKR001C
4932.YAL017W	4932.YKR001C
4932.YKR001C	4932.YPR052C
4932.YKR001C	4932.YPL239W
4932.YGL242C	4932.YKR001C
4932.YKR001C	4932.YOL062C
4932.YIL002C	4932.YKR001C
